filename,title_jp,author,place_name,frequency,lat,lon
fukuokano_onna,福岡の女,伊藤野枝,アメリカ,2,39.7837304,-100.445882
03chabanashi1917,茶話,大正六（一九一七）年,アメリカ,72,39.7837304,-100.445882
byoshitsuno_hana,病室の花,寺田寅彦,アメリカ,1,39.7837304,-100.445882
jinseini_aiwatarutowa,人生に相渉るとは何の謂ぞ,北村透谷,アメリカ,1,39.7837304,-100.445882
butsurigakuno_yoyo,物理学の要用,福沢諭吉,アメリカ,1,39.7837304,-100.445882
gakumonno_susume,学問のすすめ,福沢諭吉,アメリカ,8,39.7837304,-100.445882
kirisuto_shintono_nagusame,基督信徒のなぐさめ,内村鑑三,アメリカ,9,39.7837304,-100.445882
05chabanashi1919,茶話,大正八（一九一九）年,アメリカ,34,39.7837304,-100.445882
fumizukai,文づかい,森鴎外,アメリカ,1,39.7837304,-100.445882
sato,砂糖,永井荷風,アメリカ,1,39.7837304,-100.445882
eiyuron,英雄論,明治廿三年十一月十日静岡劇塲若竹座に於て演説草稿,アメリカ,1,39.7837304,-100.445882
jijizappyo_nisan,時事雑評二三,内村鑑三,アメリカ,1,39.7837304,-100.445882
yoshidashoin,吉田松陰,徳富蘇峰,アメリカ,24,39.7837304,-100.445882
koyosanjin_homonki,紅葉山人訪問記,田山録弥,アメリカ,1,39.7837304,-100.445882
nihonno_bunmei,日本の文明,大隈重信,アメリカ,9,39.7837304,-100.445882
hanabi,花火,永井荷風,アメリカ,1,39.7837304,-100.445882
ichinichi_ippitsu,一日一筆,岡本綺堂,アメリカ,1,39.7837304,-100.445882
futabatei_shimeino_issho,二葉亭四迷の一生,内田魯庵,アメリカ,1,39.7837304,-100.445882
02chabanashi1916,茶話,大正五（一九一六）年,アメリカ,32,39.7837304,-100.445882
hino_hashira,火の柱,木下尚江,アメリカ,7,39.7837304,-100.445882
amerika,亜米利加,今野大力,アメリカ,4,39.7837304,-100.445882
hiraganano_setsu,平仮名の説,清水卯三郎,アメリカ,1,39.7837304,-100.445882
ejinashi,手品師,久米正雄,アメリカ,6,39.7837304,-100.445882
yokosuka_shokei,横須賀小景,芥川龍之介,アメリカ,1,39.7837304,-100.445882
eikyu_heiwano_senketsu_mondai,永久平和の先決問題,大隈重信,アメリカ,6,39.7837304,-100.445882
shujuno_kotoba,侏儒の言葉,芥川龍之介,アメリカ,1,39.7837304,-100.445882
meiji_jinbutsu_gettan_shin,明治人物月旦（抄）,鳥谷部春汀,アメリカ,4,39.7837304,-100.445882
byoinno_mado,病院の窓,南部修太郎,アメリカ,1,39.7837304,-100.445882
07saru,十二支考,猴に関する伝説,アメリカ,5,39.7837304,-100.445882
ochono_otozure,お蝶の訪れ,牧野信一,アメリカ,3,39.7837304,-100.445882
bunsho,文章,芥川龍之介,アメリカ,1,39.7837304,-100.445882
ko_jinbutsu,好人物,佐々木邦,アメリカ,1,39.7837304,-100.445882
ryokuino_onna,緑衣の女,松本泰,アメリカ,1,39.7837304,-100.445882
shino_seppun,死の接吻,小酒井不木,アメリカ,1,39.7837304,-100.445882
gaimudaijinno_shi,外務大臣の死,小酒井不木,アメリカ,3,39.7837304,-100.445882
shino_mondaini_taishite,「死」の問題に対して,新渡戸稲造,アメリカ,1,39.7837304,-100.445882
demokurashino_yoso,デモクラシーの要素,新渡戸稲造,アメリカ,1,39.7837304,-100.445882
warazouri_ruby,藁草履,島崎藤村,アメリカ,1,39.7837304,-100.445882
aoimeno_ningyo,青い眼の人形,野口雨情,アメリカ,1,39.7837304,-100.445882
shinjutono_himitsu,真珠塔の秘密,甲賀三郎,アメリカ,2,39.7837304,-100.445882
heimindo,平民道,新渡戸稲造,アメリカ,4,39.7837304,-100.445882
01homei_gobusaku_hatten,泡鳴五部作,發展,アメリカ,1,39.7837304,-100.445882
undo,運動,大隈重信,アメリカ,1,39.7837304,-100.445882
shunsetsusen,浚渫船,葉山嘉樹,アメリカ,1,39.7837304,-100.445882
faiya_gan,フアイヤ・ガン,徳田秋聲,アメリカ,3,39.7837304,-100.445882
shacho_hisho,社長秘書,佐々木邦,アメリカ,4,39.7837304,-100.445882
hikaku_shinwagaku,比較神話学,高木敏雄,アメリカ,4,39.7837304,-100.445882
maruzento_mitsukoshi,丸善と三越,寺田寅彦,アメリカ,1,39.7837304,-100.445882
sekiyu_lamp,石油ランプ,寺田寅彦,アメリカ,3,39.7837304,-100.445882
kagamijigoku,鏡地獄,牧野信一,アメリカ,7,39.7837304,-100.445882
bunmeishijono_ichi_shinkigen,文明史上の一新紀元,大隈重信,アメリカ,2,39.7837304,-100.445882
byosho_rokushaku,病牀六尺,正岡子規,アメリカ,2,39.7837304,-100.445882
henshuyowa,〔編輯余話〕,牧野信一,アメリカ,1,39.7837304,-100.445882
domin_seikatsu,土民生活,石川三四郎,アメリカ,1,39.7837304,-100.445882
heiwa_jigyono_shorai,平和事業の将来,大隈重信,アメリカ,11,39.7837304,-100.445882
mangen_issoku,漫言一則,北村透谷,アメリカ,1,39.7837304,-100.445882
faraday_no_den,ファラデーの伝,電気学の泰斗,アメリカ,17,39.7837304,-100.445882
chijo,地上,地に潜むもの,アメリカ,13,39.7837304,-100.445882
aru_ryojinno_zanpai,或良人の惨敗,佐々木邦,アメリカ,1,39.7837304,-100.445882
04hebi,十二支考,蛇に関する民俗と伝説,アメリカ,12,39.7837304,-100.445882
nozuino_shinka,脳髄の進化,丘浅次郎,アメリカ,1,39.7837304,-100.445882
mensura_zoili,MENSURA ZOILI,芥川龍之介,アメリカ,1,39.7837304,-100.445882
dobutsuno_shiyu_zaisan,動物の私有財産,丘浅次郎,アメリカ,2,39.7837304,-100.445882
hekiken,僻見,芥川龍之介,アメリカ,1,39.7837304,-100.445882
daisenran_gono_kokusai_heiwa,大戦乱後の国際平和,大隈重信,アメリカ,3,39.7837304,-100.445882
carmen,カルメン,芥川龍之介,アメリカ,2,39.7837304,-100.445882
hankechi,手巾,芥川龍之介,アメリカ,2,39.7837304,-100.445882
eijitsu_shohin,永日小品,夏目漱石,アメリカ,2,39.7837304,-100.445882
hijindotekina_kowa,非人道的な講和条件,与謝野晶子,アメリカ,2,39.7837304,-100.445882
daikyokan,大叫喚,岩村透,アメリカ,1,39.7837304,-100.445882
niijimasenseio_omou,新島先生を憶う,二十回忌に際して,アメリカ,5,39.7837304,-100.445882
koseieno_saidaiibutsu,後世への最大遺物,内村鑑三,アメリカ,23,39.7837304,-100.445882
shinsei,新生,島崎藤村,アメリカ,6,39.7837304,-100.445882
nankinno_kirisuto,南京の基督,芥川龍之介,アメリカ,1,39.7837304,-100.445882
kinji_seiron_ko,近時政論考,陸羯南,アメリカ,3,39.7837304,-100.445882
ko_shainno_hitokoto_imanao_seishin,故社員の一言今尚精神,福澤諭吉,アメリカ,1,39.7837304,-100.445882
korobokkuru_fuzoku_ko,コロボックル風俗考,坪井正五郎,アメリカ,5,39.7837304,-100.445882
denshateiryujo,電車停留場,豊島与志雄,アメリカ,2,39.7837304,-100.445882
myona_hanashi,妙な話,芥川龍之介,アメリカ,1,39.7837304,-100.445882
junenno_omoide,十年の思い出,宮本百合子,アメリカ,1,39.7837304,-100.445882
mazushiki_nichiroku,貧しき日録,牧野信一,アメリカ,7,39.7837304,-100.445882
ojo,途上,谷崎潤一郎,アメリカ,1,39.7837304,-100.445882
inaka_kyoshi,田舎教師,田山花袋,アメリカ,1,39.7837304,-100.445882
higansugimade,彼岸過迄,夏目漱石,アメリカ,5,39.7837304,-100.445882
ukiyoeno_kansho,浮世絵の鑑賞,永井荷風,アメリカ,1,39.7837304,-100.445882
sodo_kyoikuron,僧堂教育論,――禅僧の友人に与う――,アメリカ,1,39.7837304,-100.445882
echigojishi,越後獅子,羽志主水,アメリカ,2,39.7837304,-100.445882
shuppon,出帆,芥川龍之介,アメリカ,1,39.7837304,-100.445882
kirino_hana,桐の花,北原白秋,アメリカ,1,39.7837304,-100.445882
rika_kyoikuno_kontei,理科教育の根底,丘浅次郎,アメリカ,1,39.7837304,-100.445882
henkikan_manroku,偏奇館漫録,永井荷風,アメリカ,2,39.7837304,-100.445882
umano_ashi,馬の脚,芥川龍之介,アメリカ,1,39.7837304,-100.445882
pariyori,巴里より,與謝野寛、與謝野晶子,アメリカ,5,39.7837304,-100.445882
warerano_tetsugaku,我らの哲学,丘浅次郎,アメリカ,2,39.7837304,-100.445882
01chabanashi1915,茶話,大正四（一九一五）年,アメリカ,1,39.7837304,-100.445882
kojieni_torawareta,小知恵にとらわれた現代の法律学,末弘厳太郎,アメリカ,8,39.7837304,-100.445882
02boshun_shishu,忘春詩集,忘春詩集,アメリカ,1,39.7837304,-100.445882
wasuregataki_kotodomo,忘れ難きことども,松井須磨子,アメリカ,2,39.7837304,-100.445882
shokei,小景,――ふるき市街の回想――,アメリカ,1,39.7837304,-100.445882
sorekara,それから,夏目漱石,アメリカ,5,39.7837304,-100.445882
kangokushono_ura,監獄署の裏,永井荷風,アメリカ,3,39.7837304,-100.445882
akuhitsu,悪筆,牧野信一,アメリカ,1,39.7837304,-100.445882
meisetsu_jijoden,鳴雪自叙伝,内藤鳴雪,アメリカ,9,39.7837304,-100.445882
nihon_tenpenchiiki,日本天変地異記,田中貢太郎,アメリカ,1,39.7837304,-100.445882
ame_shosho,雨瀟瀟,永井荷風,アメリカ,2,39.7837304,-100.445882
jogakuseidakeno_camp,女学生だけの天幕生活,――アメリカの夏季休暇の思い出――,アメリカ,3,39.7837304,-100.445882
shokan_osugi_sakae_ate_1916_07_15_1,書簡　大杉栄宛,（一九一六年七月一五日　一信）,アメリカ,1,39.7837304,-100.445882
watashino_kodomo_jibun,私の子供時分,伊波普猷,アメリカ,1,39.7837304,-100.445882
kyoikuno_mokuteki,教育の目的,新渡戸稲造,アメリカ,10,39.7837304,-100.445882
yokaigaku,妖怪学,井上円了,アメリカ,6,39.7837304,-100.445882
watashino_yokyusuru_tantei,私の要求する探偵小説,平林初之輔,アメリカ,1,39.7837304,-100.445882
mittsuno_aza,三つの痣,小酒井不木,アメリカ,1,39.7837304,-100.445882
outo_uhyo,凍雨と雨氷,寺田寅彦,アメリカ,1,39.7837304,-100.445882
fureppu_torippu,フレップ・トリップ,北原白秋,アメリカ,3,39.7837304,-100.445882
einstein,アインシュタイン,寺田寅彦,アメリカ,2,39.7837304,-100.445882
suge_shirozaemon,津下四郎左衛門,森鴎外,アメリカ,3,39.7837304,-100.445882
egami,素書,牧野信一,アメリカ,1,39.7837304,-100.445882
fuyuno_furin,冬の風鈴,牧野信一,アメリカ,4,39.7837304,-100.445882
naniyueno_shuppei,何故の出兵か,与謝野晶子,アメリカ,1,39.7837304,-100.445882
03tawara_toda,十二支考,田原藤太竜宮入りの話,アメリカ,3,39.7837304,-100.445882
meiji_bungakushi,明治文学史,山路愛山,アメリカ,1,39.7837304,-100.445882
yasurikuzu,鑢屑,寺田寅彦,アメリカ,3,39.7837304,-100.445882
moso,妄想,森鴎外,アメリカ,1,39.7837304,-100.445882
jukugo_hon'i_25y,熟語本位英和中辞典,Y,アメリカ,8,39.7837304,-100.445882
gaitokara_mita_shintokyo,街頭から見た新東京の裏面,夢野久作,アメリカ,10,39.7837304,-100.445882
shibue_chusai,渋江抽斎,森鴎外,アメリカ,3,39.7837304,-100.445882
poe_to_leblanc,ポオとルヴェル,小酒井不木,アメリカ,1,39.7837304,-100.445882
omuno_omoide,鸚鵡の思ひ出,牧野信一,アメリカ,1,39.7837304,-100.445882
kojin,行人,夏目漱石,アメリカ,1,39.7837304,-100.445882
makuai,幕間,岸田國士,アメリカ,1,39.7837304,-100.445882
sanshiro,三四郎,夏目漱石,アメリカ,1,39.7837304,-100.445882
warawano_hanseigai,妾の半生涯,福田英子,アメリカ,3,39.7837304,-100.445882
yonjunenmae,四十年前,――新文学の曙光――,アメリカ,1,39.7837304,-100.445882
gojinno_bunmei_undo,吾人の文明運動,大隈重信,アメリカ,4,39.7837304,-100.445882
hakai,破戒,島崎藤村,アメリカ,3,39.7837304,-100.445882
ichinenno_kei,一年の計,佐々木邦,アメリカ,1,39.7837304,-100.445882
watashinomita_beikokuno,私の見た米国の少年,宮本百合子,アメリカ,6,39.7837304,-100.445882
furansesuno_kao,フランセスの顔,有島武郎,アメリカ,1,39.7837304,-100.445882
harupinno_ichiya,ハルピンの一夜,南部修太郎,アメリカ,1,39.7837304,-100.445882
02homei_gobusaku_dokuyakuo_nomu_onna,泡鳴五部作,毒藥を飮む女,アメリカ,2,39.7837304,-100.445882
02usagi,十二支考,兎に関する民俗と伝説,アメリカ,4,39.7837304,-100.445882
mari_roje_jikenno_kenkyu,「マリー・ロオジェ事件」の研究,小酒井不木,アメリカ,2,39.7837304,-100.445882
kyupi,キューピー,夢野久作,アメリカ,1,39.7837304,-100.445882
daishin_kasaiki,大震火災記,鈴木三重吉,アメリカ,1,39.7837304,-100.445882
jinruino_shorai,人類の将来,丘浅次郎,アメリカ,4,39.7837304,-100.445882
07chabanashi1925,茶話,大正十四（一九二五）年,アメリカ,33,39.7837304,-100.445882
konseifuno_kyoiku,今世風の教育,新渡戸稲造,アメリカ,1,39.7837304,-100.445882
himeraretaru_sowa,秘められたる挿話,松本泰,アメリカ,1,39.7837304,-100.445882
02hoso_yawa,法窓夜話,穂積陳重,アメリカ,8,39.7837304,-100.445882
sakaijiken,堺事件,森鴎外,アメリカ,1,39.7837304,-100.445882
enmangu,天滿宮,上司小劍,アメリカ,1,39.7837304,-100.445882
fujinmondai_kaiketsuno_kyumu,婦人問題解決の急務,大隈重信,アメリカ,5,39.7837304,-100.445882
nobuko,伸子,宮本百合子,アメリカ,6,39.7837304,-100.445882
sekai_heiwano_susei,世界平和の趨勢,大隈重信,アメリカ,8,39.7837304,-100.445882
shakyo_zakki,写況雑記,永井荷風,アメリカ,2,39.7837304,-100.445882
shizenkaino_kyogi,自然界の虚偽,丘浅次郎,アメリカ,1,39.7837304,-100.445882
negi,葱,芥川龍之介,アメリカ,2,39.7837304,-100.445882
nihonno_kindaiteki_tantei,日本の近代的探偵小説,――特に江戸川乱歩氏に就て――,アメリカ,1,39.7837304,-100.445882
gikyokutai_shosetsu_manatsuno_yono_koi,戯曲体小説　真夏の夜の恋,谷崎潤一郎,アメリカ,4,39.7837304,-100.445882
fujinkaizoto,婦人改造と高等教育,与謝野晶子,アメリカ,2,39.7837304,-100.445882
panoramato_kidan,パノラマ島綺譚,江戸川乱歩,アメリカ,1,39.7837304,-100.445882
wagahaiwa_nekodearu,吾輩は猫である,夏目漱石,アメリカ,4,39.7837304,-100.445882
meian,明暗,夏目漱石,アメリカ,1,39.7837304,-100.445882
hensai_joki,変災序記,田中貢太郎,アメリカ,1,39.7837304,-100.445882
zakki1,雑記（１）,寺田寅彦,アメリカ,1,39.7837304,-100.445882
nijugonenkanno_bunjin,二十五年間の文人の社会的地位の進歩,内田魯庵,アメリカ,1,39.7837304,-100.445882
chichiirono_moya,乳色の靄,葉山嘉樹,アメリカ,1,39.7837304,-100.445882
matsui,松井須磨子,長谷川時雨,アメリカ,2,39.7837304,-100.445882
futatsuno_kotae,二つの答,岸田國士,アメリカ,1,39.7837304,-100.445882
dansenino_kyakuhon_oyobi_tanpen,ダンセニーの脚本及短篇,片山廣子,アメリカ,2,39.7837304,-100.445882
onna_daigaku_hyoron,女大学評論,福沢諭吉,アメリカ,2,39.7837304,-100.445882
05uma,十二支考,馬に関する民俗と伝説,アメリカ,9,39.7837304,-100.445882
gakumonno_dokuritsuto_tokyosenmongakkono_soritsu,学問の独立と東京専門学校の創立,大隈重信,アメリカ,2,39.7837304,-100.445882
beikokuno_matsuogeki,米国の松王劇,岡本綺堂,アメリカ,3,39.7837304,-100.445882
seikonichiroku,西航日録,井上円了,アメリカ,13,39.7837304,-100.445882
meiji_bijinden,明治美人伝,長谷川時雨,アメリカ,2,39.7837304,-100.445882
america_bunshi,アメリカ文士気質,宮本百合子,アメリカ,4,39.7837304,-100.445882
minoue_banashi,身上話,森林太郎,アメリカ,1,39.7837304,-100.445882
meishinto_shukyo,迷信と宗教,井上円了,アライ,1,40.4560332,44.3744756
chimeino_kenkyu,地名の研究,柳田國男,アライ,3,40.4560332,44.3744756
gaitokara_mita_shintokyo,街頭から見た新東京の裏面,夢野久作,アライ,1,40.4560332,44.3744756
mikan_doyo,未刊童謡,野口雨情,アラス,1,50.291048,2.7772211
02hoso_yawa,法窓夜話,穂積陳重,アラス,1,50.291048,2.7772211
wano_joo_himiko_ko,倭女王卑彌呼考,白鳥庫吉,アラズ,1,41.6310215,-0.751451
sekkijidai_soron_yoryo,石器時代總論要領,坪井正五郎,アラズ,2,41.6310215,-0.751451
ninkyo_nitoryu,任侠二刀流,国枝史郎,アラズ,1,41.6310215,-0.751451
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,アラズ,4,41.6310215,-0.751451
02hoso_yawa,法窓夜話,穂積陳重,アラズ,1,41.6310215,-0.751451
nanro,南路,宮本百合子,アラバマ,1,33.2588817,-86.8295337
bunmeishijono_ichi_shinkigen,文明史上の一新紀元,大隈重信,アラバマ,1,33.2588817,-86.8295337
02homei_gobusaku_dokuyakuo_nomu_onna,泡鳴五部作,毒藥を飮む女,アラバマ,1,33.2588817,-86.8295337
abinikki_kara,旅日記から（明治四十二年）,寺田寅彦,アラビア,2,22.3743008,49.4771176515971
sinajinkan_syokujinniku,支那人間に於ける食人肉の風習,桑原隲藏,アラビア,1,22.3743008,49.4771176515971
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,アラビア,3,22.3743008,49.4771176515971
04homei_gobusaku_dankyo,泡鳴五部作,斷橋,アラビア,1,22.3743008,49.4771176515971
08tori,十二支考,鶏に関する伝説,アラビア,3,22.3743008,49.4771176515971
sensoto_heiwa,戦争と平和,丘浅次郎,アラビア,1,22.3743008,49.4771176515971
04shoraino_nihon,将来の日本,徳富蘇峰,アラビア,3,22.3743008,49.4771176515971
los_caprichos,LOS CAPRICHOS,芥川龍之介,アラビア,1,22.3743008,49.4771176515971
samayoeru_yudayajin,さまよえる猶太人,芥川龍之介,アラビア,1,22.3743008,49.4771176515971
01tora,十二支考,虎に関する史話と伝説民俗,アラビア,1,22.3743008,49.4771176515971
renkin_sagi,錬金詐欺,小酒井不木,アラビア,1,22.3743008,49.4771176515971
daidojishinsukeno_hansei,大導寺信輔の半生,―或精神的風景画―,アラビア,1,22.3743008,49.4771176515971
